"","USDA_code","func","plot","year","abund","is_veg","USDA_name","Weber_family","category","orig_cluster","class_3"
"237","2FORB","Forb","56",1989,1,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-CAPY3","SB"
"238","2FORB","Forb","76",2013,1,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-CAPY3","SB"
"239","2FORB","Forb","61",2010,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"240","2FORB","Forb","80",1990,1,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"241","2FORB","Forb","57",1989,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","WM","WM"
"242","2FORB","Forb","27",2011,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"243","2FORB","Forb","29",2006,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"244","2FORB","Forb","76",1995,1,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-CAPY3","SB"
"245","2FORB","Forb","27",2010,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"246","2FORB","Forb","501",2014,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"247","2FORB","Forb","56",2011,1,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-CAPY3","SB"
"248","2FORB","Forb","601",1990,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"249","2FORB","Forb","76",1989,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-CAPY3","SB"
"250","2FORB","Forb","20",2013,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"251","2FORB","Forb","16",2011,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-SIPR","SB"
"252","2FORB","Forb","68",2012,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","WM","WM"
"253","2FORB","Forb","401",2012,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"254","2FORB","Forb","25",2013,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"255","2FORB","Forb","27",1990,1,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"256","2FORB","Forb","36",1990,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"257","2FORB","Forb","58",2006,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"258","2FORB","Forb","34",2008,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-SIPR","SB"
"259","2FORB","Forb","501",2010,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"260","2FORB","Forb","78",1995,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"261","2FORB","Forb","56",1997,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-CAPY3","SB"
"262","2FORB","Forb","501",2012,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"263","2FORB","Forb","58",1995,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"264","2FORB","Forb","40",1995,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"265","2FORB","Forb","79",2014,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"266","2FORB","Forb","101",1989,1,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"267","2FORB","Forb","29",2014,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"268","2FORB","Forb","501",2013,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"269","2FORB","Forb","80",1997,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"270","2FORB","Forb","401",1989,2,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"271","2FORB","Forb","601",2013,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"272","2FORB","Forb","68",2013,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","WM","WM"
"273","2FORB","Forb","501",1990,1,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"274","2FORB","Forb","16",1990,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-SIPR","SB"
"275","2FORB","Forb","78",2011,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"276","2FORB","Forb","20",2008,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"277","2FORB","Forb","20",2012,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"278","2FORB","Forb","57",2013,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","WM","WM"
"279","2FORB","Forb","5",2010,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB","SB"
"280","2FORB","Forb","36",2014,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"281","2FORB","Forb","40",2014,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"282","2FORB","Forb","61",1997,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"283","2FORB","Forb","25",2014,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"284","2FORB","Forb","101",1990,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"285","2FORB","Forb","79",1990,2,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"286","2FORB","Forb","101",2013,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"287","2FORB","Forb","68",2011,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","WM","WM"
"288","2FORB","Forb","34",1995,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-SIPR","SB"
"289","2FORB","Forb","40",2013,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"290","2FORB","Forb","16",2008,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-SIPR","SB"
"291","2FORB","Forb","61",2006,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"292","2FORB","Forb","58",1989,2,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"293","2FORB","Forb","80",2006,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"294","2FORB","Forb","25",1995,1,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"295","2FORB","Forb","79",2008,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"296","2FORB","Forb","51",1989,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"297","2FORB","Forb","45",2008,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-SIPR","SB"
"298","2FORB","Forb","19",1989,2,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"299","2FORB","Forb","45",1990,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-SIPR","SB"
"300","2FORB","Forb","57",1997,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","WM","WM"
"301","2FORB","Forb","57",2010,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","WM","WM"
"302","2FORB","Forb","45",2014,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-SIPR","SB"
"303","2FORB","Forb","19",1990,1,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"304","2FORB","Forb","61",2012,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"305","2FORB","Forb","601",2010,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"306","2FORB","Forb","76",2011,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-CAPY3","SB"
"307","2FORB","Forb","101",2008,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"308","2FORB","Forb","10",2006,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"309","2FORB","Forb","56",2012,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-CAPY3","SB"
"310","2FORB","Forb","20",2011,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"311","2FORB","Forb","20",2006,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"312","2FORB","Forb","5",2011,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB","SB"
"313","2FORB","Forb","19",2011,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"314","2FORB","Forb","45",2006,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-SIPR","SB"
"315","2FORB","Forb","36",2012,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","MM","MM"
"316","2FORB","Forb","10",2012,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","FF","FF"
"317","2FORB","Forb","70",1997,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"318","2FORB","Forb","34",1989,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","SB-SIPR","SB"
"319","2FORB","Forb","70",1989,0,2,"Forb (herbaceous, not grass nor grasslike)","N/A","vascular","DM","DM"
"320","2GENT","Forb","69",2010,0,1,"Gentianaceae species","Gentianaceae","vascular","DM","DM"
"321","2GENT","Forb","79",1997,0,1,"Gentianaceae species","Gentianaceae","vascular","MM","MM"
"322","2GENT","Forb","69",2014,0,1,"Gentianaceae species","Gentianaceae","vascular","DM","DM"
"323","2GENT","Forb","69",2006,0,1,"Gentianaceae species","Gentianaceae","vascular","DM","DM"
"324","2GENT","Forb","79",2010,0,1,"Gentianaceae species","Gentianaceae","vascular","MM","MM"
"325","2GENT","Forb","69",1995,0,1,"Gentianaceae species","Gentianaceae","vascular","DM","DM"
"326","2GENT","Forb","69",1990,0,1,"Gentianaceae species","Gentianaceae","vascular","DM","DM"
"327","2GENT","Forb","69",2013,0,1,"Gentianaceae species","Gentianaceae","vascular","DM","DM"
"328","2GENT","Forb","79",1989,1,1,"Gentianaceae species","Gentianaceae","vascular","MM","MM"
"329","2GENT","Forb","69",1989,1,1,"Gentianaceae species","Gentianaceae","vascular","DM","DM"
"330","2GENT","Forb","69",2008,0,1,"Gentianaceae species","Gentianaceae","vascular","DM","DM"
"331","2GENT","Forb","79",2014,0,1,"Gentianaceae species","Gentianaceae","vascular","MM","MM"
"332","2GENT","Forb","79",1990,0,1,"Gentianaceae species","Gentianaceae","vascular","MM","MM"
"333","2GENT","Forb","69",1997,0,1,"Gentianaceae species","Gentianaceae","vascular","DM","DM"
"334","2GENT","Forb","79",2011,0,1,"Gentianaceae species","Gentianaceae","vascular","MM","MM"
"335","2GENT","Forb","69",2012,0,1,"Gentianaceae species","Gentianaceae","vascular","DM","DM"
"336","2GENT","Forb","79",1995,0,1,"Gentianaceae species","Gentianaceae","vascular","MM","MM"
"337","2GENT","Forb","79",2013,0,1,"Gentianaceae species","Gentianaceae","vascular","MM","MM"
"338","2GENT","Forb","79",2008,0,1,"Gentianaceae species","Gentianaceae","vascular","MM","MM"
"339","2GENT","Forb","79",2006,0,1,"Gentianaceae species","Gentianaceae","vascular","MM","MM"
"340","2GENT","Forb","79",2012,0,1,"Gentianaceae species","Gentianaceae","vascular","MM","MM"
"341","2GENT","Forb","69",2011,0,1,"Gentianaceae species","Gentianaceae","vascular","DM","DM"
"342","2GRAM","Grass","65",2012,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-CAPY3","SB"
"343","2GRAM","Grass","33",1990,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"344","2GRAM","Grass","32",2012,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"345","2GRAM","Grass","75",2010,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"346","2GRAM","Grass","59",1989,0,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"347","2GRAM","Grass","58",2006,0,1,"Graminoid (grass or grasslike)","N/A","vascular","FF","FF"
"348","2GRAM","Grass","12",2010,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"349","2GRAM","Grass","9",1990,0,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"350","2GRAM","Grass","27",2010,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"351","2GRAM","Grass","49",1989,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"352","2GRAM","Grass","12",2012,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"353","2GRAM","Grass","76",2011,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-CAPY3","SB"
"354","2GRAM","Grass","21",2011,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"355","2GRAM","Grass","55",2006,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-CAPY3","SB"
"356","2GRAM","Grass","58",1990,2,1,"Graminoid (grass or grasslike)","N/A","vascular","FF","FF"
"357","2GRAM","Grass","79",2006,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"358","2GRAM","Grass","65",2014,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-CAPY3","SB"
"359","2GRAM","Grass","58",2014,0,1,"Graminoid (grass or grasslike)","N/A","vascular","FF","FF"
"360","2GRAM","Grass","25",2011,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"361","2GRAM","Grass","74",2011,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"362","2GRAM","Grass","59",2013,0,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"363","2GRAM","Grass","79",2008,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"364","2GRAM","Grass","25",1990,1,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"365","2GRAM","Grass","26",2006,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"366","2GRAM","Grass","9",1989,1,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"367","2GRAM","Grass","74",2008,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"368","2GRAM","Grass","31",1997,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"369","2GRAM","Grass","55",1997,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-CAPY3","SB"
"370","2GRAM","Grass","55",1990,1,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-CAPY3","SB"
"371","2GRAM","Grass","27",1997,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"372","2GRAM","Grass","80",1995,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"373","2GRAM","Grass","74",2006,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"374","2GRAM","Grass","12",1990,1,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"375","2GRAM","Grass","25",2012,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"376","2GRAM","Grass","61",2006,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"377","2GRAM","Grass","38",1995,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SF","SF"
"378","2GRAM","Grass","33",2012,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"379","2GRAM","Grass","27",2011,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"380","2GRAM","Grass","65",2010,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-CAPY3","SB"
"381","2GRAM","Grass","51",2010,0,1,"Graminoid (grass or grasslike)","N/A","vascular","FF","FF"
"382","2GRAM","Grass","31",1995,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"383","2GRAM","Grass","31",1989,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"384","2GRAM","Grass","62",1990,1,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"385","2GRAM","Grass","51",2012,0,1,"Graminoid (grass or grasslike)","N/A","vascular","FF","FF"
"386","2GRAM","Grass","80",1989,2,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"387","2GRAM","Grass","23",1990,1,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"388","2GRAM","Grass","75",2012,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"389","2GRAM","Grass","74",2012,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"390","2GRAM","Grass","9",2006,0,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"391","2GRAM","Grass","74",1990,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"392","2GRAM","Grass","65",2006,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-CAPY3","SB"
"393","2GRAM","Grass","401",2012,0,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"394","2GRAM","Grass","401",1990,0,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"395","2GRAM","Grass","55",2014,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-CAPY3","SB"
"396","2GRAM","Grass","80",1990,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"397","2GRAM","Grass","401",1989,1,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"398","2GRAM","Grass","38",1990,2,1,"Graminoid (grass or grasslike)","N/A","vascular","SF","SF"
"399","2GRAM","Grass","23",1989,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"400","2GRAM","Grass","79",2012,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"401","2GRAM","Grass","32",1997,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"402","2GRAM","Grass","15",2013,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"403","2GRAM","Grass","18",1990,1,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"404","2GRAM","Grass","59",2010,0,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"405","2GRAM","Grass","9",2008,0,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"406","2GRAM","Grass","26",2011,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"407","2GRAM","Grass","15",2006,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"408","2GRAM","Grass","21",2013,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"409","2GRAM","Grass","11",1989,1,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"410","2GRAM","Grass","51",2013,0,1,"Graminoid (grass or grasslike)","N/A","vascular","FF","FF"
"411","2GRAM","Grass","68",1995,0,1,"Graminoid (grass or grasslike)","N/A","vascular","WM","WM"
"412","2GRAM","Grass","80",2010,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"413","2GRAM","Grass","49",2011,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"414","2GRAM","Grass","27",2014,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"415","2GRAM","Grass","38",2013,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SF","SF"
"416","2GRAM","Grass","15",1995,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"417","2GRAM","Grass","49",2012,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"418","2GRAM","Grass","49",2006,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"419","2GRAM","Grass","23",2008,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-SIPR","SB"
"420","2GRAM","Grass","65",2013,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-CAPY3","SB"
"421","2GRAM","Grass","55",2012,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-CAPY3","SB"
"422","2GRAM","Grass","75",1997,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"423","2GRAM","Grass","61",2011,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"424","2GRAM","Grass","401",2011,0,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"425","2GRAM","Grass","51",1995,0,1,"Graminoid (grass or grasslike)","N/A","vascular","FF","FF"
"426","2GRAM","Grass","74",2013,0,1,"Graminoid (grass or grasslike)","N/A","vascular","MM","MM"
"427","2GRAM","Grass","9",2010,0,1,"Graminoid (grass or grasslike)","N/A","vascular","DM","DM"
"428","2GRAM","Grass","51",2008,0,1,"Graminoid (grass or grasslike)","N/A","vascular","FF","FF"
"429","2GRAM","Grass","65",1997,0,1,"Graminoid (grass or grasslike)","N/A","vascular","SB-CAPY3","SB"
