"SITE_ID","DATE","VARIABLE_UNITS","VARIABLE_NAME","VALUE","OBSERVATION_TYPE"
"27NE",2001,"PCT_COVER","ASGR",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","ASGR",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","ASGR",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","ASGR",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","ASGR",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","ASGR",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","ASOX",10,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","ASOX",1,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","ASOX",10.5,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","ASOX",1,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","ASOX",5,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","ASOX",1,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","ASOX",1,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","ASOX",10,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","ASOX",1,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","ASOX",11.6666666666667,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","ASOX",6,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","ASOX",1,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","ASOX",5.33333333333333,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","ASOX",5,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","ASOX",3.66666666666667,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","ASOX",15,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","ASOX",3,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","ASOX",3,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","ASOX",1,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","ASOX",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","ATCA",55,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","ATCA",1,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","ATCA",10,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","ATCA",1.25,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","ATCA",15,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","ATCA",17.5,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","ATCA",42.5,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","ATCA",10,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","ATCA",6.25,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","ATCA",50,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","ATCA",4.33333333333333,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","ATCA",20,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","ATCA",5.5,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","ATCA",22.5,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","ATCA",20,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","ATCA",0.166666666666667,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","ATCA",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","BOGR",20.551724137931,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","BOGR",23.6071428571429,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","BOGR",34.1379310344828,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","BOGR",22.1666666666667,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","BOGR",36.0344827586207,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","BOGR",30.6666666666667,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","BOGR",33.8888888888889,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","BOGR",32.3333333333333,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","BOGR",26.5925925925926,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","BOGR",25.8214285714286,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","BOGR",33.75,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","BOGR",22.5925925925926,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","BOGR",22.8571428571429,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","BOGR",20.4,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","BOGR",22.6923076923077,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","BOGR",21.3666666666667,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","BOGR",29.551724137931,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","BOGR",29.2666666666667,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","BOGR",31.8518518518519,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","BOGR",31.6666666666667,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","BOGR",31.1538461538462,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","BOGR",21.8965517241379,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","BOGR",38.3571428571429,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","BOGR",21.8333333333333,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","BOGR",33.8888888888889,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","BOGR",39.6666666666667,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","BOGR",35,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","BOGR",20,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","BOGR",23.3333333333333,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","BOGR",19.8333333333333,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","BOGR",33.448275862069,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","BOGR",30.8333333333333,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","BOGR",24.3333333333333,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","BOGR",28.8888888888889,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","BOGR",30.5555555555556,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","BOGR",18.6206896551724,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","BOGR",14.3103448275862,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","BOGR",22.6666666666667,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","BOGR",33.0357142857143,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","BOGR",28.3333333333333,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","BOGR",14.2962962962963,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","BOGR",17.0689655172414,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","BOGR",23.8333333333333,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","BOGR",16.0689655172414,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","BOGR",11.5172413793103,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","BOGR",31.3333333333333,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","BOGR",29.6551724137931,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","BOGR",22,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","BUDA",10,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","BUDA",35,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","BUDA",5,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","BUDA",0.166666666666667,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","BUDA",5,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","BUDA",25,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","BUDA",0.166666666666667,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","BUDA",26,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","BUDA",10,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","BUDA",30.4166666666667,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","BUDA",18.3333333333333,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","BUDA",20,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","BUDA",20.5555555555556,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","BUDA",27.3529411764706,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","BUDA",0.5,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","BUDA",28.3333333333333,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","BUDA",34,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","BUDA",32.5,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","BUDA",16.6666666666667,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","BUDA",14.1666666666667,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","BUDA",11,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","BUDA",35,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","BUDA",0.5,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","BUDA",1,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","BUDA",10,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","BUDA",15,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","BUDA",25,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","BUDA",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","CAEL",3.66666666666667,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","CAEL",1,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","CAEL",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","CAHE",5,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","CAHE",4.33333333333333,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","CAHE",5,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","CAHE",5,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","CAHE",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","CAHE",8.33333333333333,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","CAHE",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","CAHE",0.6,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","CAHE",4.2,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","CAHE",1,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","CAHE",2,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","CAHE",6,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","CAHE",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","CAHE",5,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","CAHE",5,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","CAHE",0.0333333333333333,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","CAHE",5,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","CAHE",5,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","CAHE",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","CAHE",5,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","CAHE",7.5,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","CAHE",7.5,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","CAHE",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","CAHE",0.166666666666667,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","CAHE",6.57142857142857,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","CAHE",2.45454545454545,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","CAHE",4.94736842105263,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","CAHE",5.2,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","CAHE",14.2857142857143,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","CAHE",7.77272727272727,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","CAHE",6.25,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","CAHE",5.53333333333333,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","CAHE",2,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","CAHE",2.25,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","CAHE",3.75,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","CAHE",5,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","CAHE",5,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","CAHE",5.61111111111111,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","CAHE",5.125,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","CAHE",2.16666666666667,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","CAHE",1.57142857142857,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","CAHE",3.61538461538462,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","CAHE",4.64705882352941,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","CAHE",5.85714285714286,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","CAHE",8.85714285714286,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","CAHE",5,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","CAHE",5,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","CAHE",2.2,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"25NE",2006,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"26NW",1999,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"26NW",2000,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"26NW",2001,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"26NW",2002,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"26NW",2003,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"26NW",2004,"PCT_COVER","CAHI",5,"TAXON_COUNT"
"26NW",2005,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"26NW",2006,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"27NE",1999,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"27NE",2000,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"27NE",2001,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"27NE",2002,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"27NE",2003,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"27NE",2004,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"27NE",2005,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"27NE",2006,"PCT_COVER","CAHI",0,"TAXON_COUNT"
"13NW",1999,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13NW",2000,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13NW",2001,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13NW",2002,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13NW",2003,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13NW",2004,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13NW",2005,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13NW",2006,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13SW",1999,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13SW",2000,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13SW",2001,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13SW",2002,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13SW",2003,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13SW",2004,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13SW",2005,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"13SW",2006,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"24NE",1999,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"24NE",2000,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"24NE",2001,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"24NE",2002,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"24NE",2003,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"24NE",2004,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"24NE",2005,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"24NE",2006,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"25NE",1999,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"25NE",2000,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"25NE",2001,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"25NE",2002,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"25NE",2003,"PCT_COVER","CAHS",5,"TAXON_COUNT"
"25NE",2004,"PCT_COVER","CAHS",0,"TAXON_COUNT"
"25NE",2005,"PCT_COVER","CAHS",0,"TAXON_COUNT"
