DATE,SITE_ID,VARIABLE_NAME,SCIENTIFIC_NAME,COARSE_GROUPING,VALUE
2004,BULL,BR,Rhodophyceae,UNDERSTORY ALGAE,2.066666666666667
2004,BULL,BRA,Rhodophyceae,UNDERSTORY ALGAE,0.5083333333333333
2004,BULL,BRSP,Barentsia,SESSILE INVERT,0
2004,BULL,CAL,Calliarthron cheilosporioid,UNDERSTORY ALGAE,0
2004,BULL,CC,Chondracanthus,UNDERSTORY ALGAE,16.195833333333333
2004,BULL,CESP,Cellaria,SESSILE INVERT,0
2004,BULL,CF,Callophyllis flabellulata,UNDERSTORY ALGAE,5.541666666666667
2004,BULL,CG,Cladophora graminea,UNDERSTORY ALGAE,0
2004,BULL,CHPR,Chelyosoma productum,SESSILE INVERT,0
2004,BULL,CILU,Timarete luxuriosa,SESSILE INVERT,0
2004,BULL,CL,Clavelina,SESSILE INVERT,0
2004,BULL,CO,Corallina officinalis,UNDERSTORY ALGAE,9.7625
2004,BULL,COF,Codium fragile,UNDERSTORY ALGAE,0
2004,BULL,COST,Celleporina robertsoniae,SESSILE INVERT,0
2004,BULL,CP,Colpomenia,UNDERSTORY ALGAE,0
2004,BULL,CRGI,Crassadoma gigantea,SESSILE INVERT,0
2004,BULL,CROC,Crisia occidentalis,SESSILE INVERT,0
2004,BULL,CRYP,Cryptopleura,UNDERSTORY ALGAE,0
2004,BULL,CUPI,Cucumaria piperata,SESSILE INVERT,0
2004,BULL,CUSP,Cucumaria,SESSILE INVERT,0
2004,BULL,CY,Corynactis californica,SESSILE INVERT,0
2004,BULL,CYOS,Stephanocystis osmundacea,UNDERSTORY ALGAE,29.297000000000022
2004,BULL,CZ,Chondracanthus spinosus,UNDERSTORY ALGAE,0
2004,BULL,DC,Diaperoforma californica,SESSILE INVERT,0.0703481625
2004,BULL,DIOR,Diopatra ornata,SESSILE INVERT,0.26227496083333335
2004,BULL,DL,Desmarestia ligulata,UNDERSTORY ALGAE,66.33749999999999
2004,BULL,DOFE,Dodecaceria fewkesi,SESSILE INVERT,0
2004,BULL,DP,Dictyota,UNDERSTORY ALGAE,0
2004,BULL,DU,Dictyopteris undulata,UNDERSTORY ALGAE,0
2004,BULL,EA,Eisenia arborea,UNDERSTORY ALGAE,0
2004,BULL,EC,Corallinales,UNDERSTORY ALGAE,0.4125
2004,BULL,ECB,Bryozoa,SESSILE INVERT,0
2004,BULL,EGME,Egregia menziesii,UNDERSTORY ALGAE,4.264666666666667
2004,BULL,ER,Rhodophyta,UNDERSTORY ALGAE,0
2004,BULL,ES,Demospongiae,SESSILE INVERT,0
2004,BULL,EUCL,Euherdmania claviformis,SESSILE INVERT,0
2004,BULL,EUPO,Eudistylia polymorpha,SESSILE INVERT,0
2004,BULL,EUQU,Eupentacta quinquesemita,SESSILE INVERT,0
2004,BULL,FASP,Gloiocladia,UNDERSTORY ALGAE,0
2004,BULL,FB,Ectocarpaceae,UNDERSTORY ALGAE,0
2004,BULL,FG,Chlorophyta,UNDERSTORY ALGAE,0
2004,BULL,FR,Rhodophyta,UNDERSTORY ALGAE,2.3333333333333335
2004,BULL,FTHR,Ceramiales,UNDERSTORY ALGAE,0
2004,BULL,GR,Gelidium robustum,UNDERSTORY ALGAE,0
2004,BULL,GS,Gracilaria,UNDERSTORY ALGAE,0.9375
2004,BULL,GYSP,Gymnogongrus,UNDERSTORY ALGAE,0
2004,BULL,HAGL,Halosaccion glandiforme,UNDERSTORY ALGAE,0
2004,BULL,HC,Acanthancora cyanocrypta,SESSILE INVERT,0
2004,BULL,HIP,Primavelans mexicana,SESSILE INVERT,0
2004,BULL,HPAC,Heteropora pacifica,SESSILE INVERT,0
2004,BULL,IR,Iridaea,UNDERSTORY ALGAE,0
2004,BULL,LAFA,Laminaria farlowii,UNDERSTORY ALGAE,0.06222222222222234
2004,BULL,LI,Lithothrix,UNDERSTORY ALGAE,0
2004,BULL,LINU,Lissothuria nutriens,SESSILE INVERT,0
2004,BULL,LNUT,Leucilla nuttingi,SESSILE INVERT,0
2004,BULL,LOCH,Leptogorgia chilensis,SESSILE INVERT,0
2004,BULL,LS,Laurencia,UNDERSTORY ALGAE,0
2004,BULL,LX,Osmundea spectabilis,UNDERSTORY ALGAE,0
2004,BULL,MC,Mytilus californianus,SESSILE INVERT,0
2004,BULL,MISE,Metridium dianthus,SESSILE INVERT,0
2004,BULL,MT,Jellyella tuberculata,SESSILE INVERT,0
2004,BULL,MUCA,Muricea californica,SESSILE INVERT,0
2004,BULL,MUFR,Muricea fruticosa,SESSILE INVERT,0
2004,BULL,NANDERSON,Nienburgia andersoniana,UNDERSTORY ALGAE,0
2004,BULL,NEO,Agardhiella subulata,UNDERSTORY ALGAE,5.625
2004,BULL,OBSP,Obelia,SESSILE INVERT,0
2004,BULL,PA,Phragmatopoma californica,SESSILE INVERT,0.00258077
2004,BULL,PAFI,Pachycerianthus fimbriatus,SESSILE INVERT,0
2004,BULL,PAST,Paracyathus stearnsi,SESSILE INVERT,0
2004,BULL,PHOR,Phoronida,SESSILE INVERT,0
2004,BULL,PHSE,Phycodrys setchellii,UNDERSTORY ALGAE,0
2004,BULL,PHSP,Phyllactis,SESSILE INVERT,0
2004,BULL,PHTO,Phyllospadix torreyi,UNDERSTORY ALGAE,0
2004,BULL,PIEL,Pista elongata,SESSILE INVERT,0
2004,BULL,PL,Prionitis lanceolata,UNDERSTORY ALGAE,0
2004,BULL,PLAB,Phidolopora labiata,SESSILE INVERT,0
2004,BULL,PLUM,Plumularia,SESSILE INVERT,0
2004,BULL,POLA,Polyneura latissima,UNDERSTORY ALGAE,2.6999999999999997
2004,BULL,POPL,Polyclinum planum,SESSILE INVERT,0
2004,BULL,PRSP,Prionitis linearis,UNDERSTORY ALGAE,0
2004,BULL,PRUB,Pachythyone rubra,SESSILE INVERT,0
2004,BULL,PTCA,Pterygophora californica,UNDERSTORY ALGAE,189.45695833333335
2004,BULL,PYST,Pycnoclavella stanleyi,SESSILE INVERT,0
2004,BULL,R,Rhodymenia californica,UNDERSTORY ALGAE,2.5416666666666665
2004,BULL,RAT,Rhodophyta,UNDERSTORY ALGAE,0.2791666666666667
2004,BULL,SABW,Sabellidae,SESSILE INVERT,0
2004,BULL,SAFU,Sarcodiotheca furcata,UNDERSTORY ALGAE,0
2004,BULL,SAHO,Sargassum horneri,UNDERSTORY ALGAE,0
2004,BULL,SAMU,Sargassum muticum,UNDERSTORY ALGAE,0
2004,BULL,SC,Spheciospongia confoederata,SESSILE INVERT,0
2004,BULL,SCCA,Scinaia confusa,UNDERSTORY ALGAE,0
2004,BULL,SE,Thylacodes squamigerus,SESSILE INVERT,0
2004,BULL,SELO,Scytosiphon lomentaria,UNDERSTORY ALGAE,0
2004,BULL,ST,Salmacina tribranchiata,SESSILE INVERT,0
2004,BULL,STIN,Stenogramma californica,UNDERSTORY ALGAE,0
2004,BULL,STMO,Styela montereyensis,SESSILE INVERT,2.7486332016420034
2004,BULL,TALE,Taonia lennebackerae,UNDERSTORY ALGAE,0
2004,BULL,TC,Thalamoporella californica,SESSILE INVERT,0
2004,BULL,TEAU,Tethya aurantium,SESSILE INVERT,0
2004,BULL,UAB,Bryozoa,SESSILE INVERT,0
2004,BULL,UIH,Hydroidolina,SESSILE INVERT,0
2004,BULL,UM,Arthropoda,SESSILE INVERT,0
2004,BULL,UNAN,Anthozoa,SESSILE INVERT,0
2004,BULL,URLO,Urticina eques,SESSILE INVERT,0
2004,BULL,URPI,Urticina piscivora,SESSILE INVERT,0
2004,BULL,UT,Chordata,SESSILE INVERT,0
2004,BULL,UV,Ulva,UNDERSTORY ALGAE,0.45
2004,BULL,WASP,Watersipora subatra,SESSILE INVERT,0
2004,CARP,AB,Abietinaria,SESSILE INVERT,0
2004,CARP,AL,Astrangia haimei,SESSILE INVERT,0.0026521828125
2004,CARP,AMZO,Amphiroa beauvoisii,UNDERSTORY ALGAE,0
2004,CARP,ANSP,Anthopleura,SESSILE INVERT,5.145491113692047
2004,CARP,AR,Eudistoma psammion,SESSILE INVERT,0.93758964375
2004,CARP,ARUD,Discophyton rudyi,SESSILE INVERT,0
2004,CARP,AS,Aglaophenia,SESSILE INVERT,0.027538853125
2004,CARP,ATM,Amphipoda,SESSILE INVERT,0.00583048125
2004,CARP,AU,Acrosorium ciliolatum,UNDERSTORY ALGAE,0
2004,CARP,BA,Megabalanus californicus,SESSILE INVERT,0
2004,CARP,BAEL,Balanophyllia elegans,SESSILE INVERT,0
2004,CARP,BCAL,Bugulina californica,SESSILE INVERT,0
2004,CARP,BF,Cryptopleura ruprechtiana,UNDERSTORY ALGAE,0
2004,CARP,BN,Bugula neritina,SESSILE INVERT,0
2004,CARP,BO,Bossiella orbigniana,UNDERSTORY ALGAE,0.946875
2004,CARP,BOW,Amathia gracilis,SESSILE INVERT,0
2004,CARP,BR,Rhodophyceae,UNDERSTORY ALGAE,0.775
2004,CARP,BRA,Rhodophyceae,UNDERSTORY ALGAE,0
2004,CARP,BRSP,Barentsia,SESSILE INVERT,0
2004,CARP,CAL,Calliarthron cheilosporioid,UNDERSTORY ALGAE,0
2004,CARP,CC,Chondracanthus,UNDERSTORY ALGAE,0.528125
2004,CARP,CESP,Cellaria,SESSILE INVERT,0
2004,CARP,CF,Callophyllis flabellulata,UNDERSTORY ALGAE,0.109375
2004,CARP,CG,Cladophora graminea,UNDERSTORY ALGAE,0
2004,CARP,CHPR,Chelyosoma productum,SESSILE INVERT,0
2004,CARP,CILU,Timarete luxuriosa,SESSILE INVERT,0
2004,CARP,CL,Clavelina,SESSILE INVERT,0
2004,CARP,CO,Corallina officinalis,UNDERSTORY ALGAE,9.31875
2004,CARP,COF,Codium fragile,UNDERSTORY ALGAE,0
2004,CARP,COST,Celleporina robertsoniae,SESSILE INVERT,0
2004,CARP,CP,Colpomenia,UNDERSTORY ALGAE,1.0125
2004,CARP,CRGI,Crassadoma gigantea,SESSILE INVERT,0.3732221726776638
2004,CARP,CROC,Crisia occidentalis,SESSILE INVERT,0
2004,CARP,CRYP,Cryptopleura,UNDERSTORY ALGAE,0
2004,CARP,CUPI,Cucumaria piperata,SESSILE INVERT,0
2004,CARP,CUSP,Cucumaria,SESSILE INVERT,0.31300223408918176
2004,CARP,CY,Corynactis californica,SESSILE INVERT,0.044802765
2004,CARP,CYOS,Stephanocystis osmundacea,UNDERSTORY ALGAE,5.225177083333338
2004,CARP,CZ,Chondracanthus spinosus,UNDERSTORY ALGAE,0.528125
2004,CARP,DC,Diaperoforma californica,SESSILE INVERT,0
2004,CARP,DIOR,Diopatra ornata,SESSILE INVERT,0.45672019041666617
2004,CARP,DL,Desmarestia ligulata,UNDERSTORY ALGAE,35.887499999999996
2004,CARP,DOFE,Dodecaceria fewkesi,SESSILE INVERT,0
2004,CARP,DP,Dictyota,UNDERSTORY ALGAE,2.53125
2004,CARP,DU,Dictyopteris undulata,UNDERSTORY ALGAE,0
2004,CARP,EA,Eisenia arborea,UNDERSTORY ALGAE,0
2004,CARP,EC,Corallinales,UNDERSTORY ALGAE,12.2203125
2004,CARP,ECB,Bryozoa,SESSILE INVERT,0
2004,CARP,EGME,Egregia menziesii,UNDERSTORY ALGAE,0
2004,CARP,ER,Rhodophyta,UNDERSTORY ALGAE,0.103125
2004,CARP,ES,Demospongiae,SESSILE INVERT,0.73873346625
2004,CARP,EUCL,Euherdmania claviformis,SESSILE INVERT,0
2004,CARP,EUPO,Eudistylia polymorpha,SESSILE INVERT,1.5209763314947
2004,CARP,EUQU,Eupentacta quinquesemita,SESSILE INVERT,0
2004,CARP,FASP,Gloiocladia,UNDERSTORY ALGAE,0
2004,CARP,FB,Ectocarpaceae,UNDERSTORY ALGAE,0.0515625
2004,CARP,FG,Chlorophyta,UNDERSTORY ALGAE,0
2004,CARP,FR,Rhodophyta,UNDERSTORY ALGAE,1.5
2004,CARP,FTHR,Ceramiales,UNDERSTORY ALGAE,0
2004,CARP,GR,Gelidium robustum,UNDERSTORY ALGAE,7.03125
2004,CARP,GS,Gracilaria,UNDERSTORY ALGAE,0
2004,CARP,GYSP,Gymnogongrus,UNDERSTORY ALGAE,0
2004,CARP,HAGL,Halosaccion glandiforme,UNDERSTORY ALGAE,0
2004,CARP,HC,Acanthancora cyanocrypta,SESSILE INVERT,0.03888070875
2004,CARP,HIP,Primavelans mexicana,SESSILE INVERT,0
2004,CARP,HPAC,Heteropora pacifica,SESSILE INVERT,0
2004,CARP,IR,Iridaea,UNDERSTORY ALGAE,0
2004,CARP,LAFA,Laminaria farlowii,UNDERSTORY ALGAE,0
2004,CARP,LI,Lithothrix,UNDERSTORY ALGAE,0
2004,CARP,LINU,Lissothuria nutriens,SESSILE INVERT,0
2004,CARP,LNUT,Leucilla nuttingi,SESSILE INVERT,0.0623802075
2004,CARP,LOCH,Leptogorgia chilensis,SESSILE INVERT,0
2004,CARP,LS,Laurencia,UNDERSTORY ALGAE,4.9
2004,CARP,LX,Osmundea spectabilis,UNDERSTORY ALGAE,0
2004,CARP,MC,Mytilus californianus,SESSILE INVERT,0.0033336946875
2004,CARP,MISE,Metridium dianthus,SESSILE INVERT,0
2004,CARP,MT,Jellyella tuberculata,SESSILE INVERT,0
2004,CARP,MUCA,Muricea californica,SESSILE INVERT,0.021185847379488875
2004,CARP,MUFR,Muricea fruticosa,SESSILE INVERT,0.024434416459559374
2004,CARP,NANDERSON,Nienburgia andersoniana,UNDERSTORY ALGAE,0
2004,CARP,NEO,Agardhiella subulata,UNDERSTORY ALGAE,0
2004,CARP,OBSP,Obelia,SESSILE INVERT,0
2004,CARP,PA,Phragmatopoma californica,SESSILE INVERT,0
2004,CARP,PAFI,Pachycerianthus fimbriatus,SESSILE INVERT,0
2004,CARP,PAST,Paracyathus stearnsi,SESSILE INVERT,0
2004,CARP,PHOR,Phoronida,SESSILE INVERT,0
2004,CARP,PHSE,Phycodrys setchellii,UNDERSTORY ALGAE,0
2004,CARP,PHSP,Phyllactis,SESSILE INVERT,0
2004,CARP,PHTO,Phyllospadix torreyi,UNDERSTORY ALGAE,0
2004,CARP,PIEL,Pista elongata,SESSILE INVERT,0
2004,CARP,PL,Prionitis lanceolata,UNDERSTORY ALGAE,0
2004,CARP,PLAB,Phidolopora labiata,SESSILE INVERT,0
2004,CARP,PLUM,Plumularia,SESSILE INVERT,0
2004,CARP,POLA,Polyneura latissima,UNDERSTORY ALGAE,4.05
2004,CARP,POPL,Polyclinum planum,SESSILE INVERT,0
2004,CARP,PRSP,Prionitis linearis,UNDERSTORY ALGAE,0
2004,CARP,PRUB,Pachythyone rubra,SESSILE INVERT,0
2004,CARP,PTCA,Pterygophora californica,UNDERSTORY ALGAE,15.803484375
2004,CARP,PYST,Pycnoclavella stanleyi,SESSILE INVERT,0
2004,CARP,R,Rhodymenia californica,UNDERSTORY ALGAE,1.90625
2004,CARP,RAT,Rhodophyta,UNDERSTORY ALGAE,0.3140625
2004,CARP,SABW,Sabellidae,SESSILE INVERT,0.20631593125
2004,CARP,SAFU,Sarcodiotheca furcata,UNDERSTORY ALGAE,0
2004,CARP,SAHO,Sargassum horneri,UNDERSTORY ALGAE,0
2004,CARP,SAMU,Sargassum muticum,UNDERSTORY ALGAE,0
2004,CARP,SC,Spheciospongia confoederata,SESSILE INVERT,0.0777614175
2004,CARP,SCCA,Scinaia confusa,UNDERSTORY ALGAE,0.3515625
2004,CARP,SE,Thylacodes squamigerus,SESSILE INVERT,0
2004,CARP,SELO,Scytosiphon lomentaria,UNDERSTORY ALGAE,0
2004,CARP,ST,Salmacina tribranchiata,SESSILE INVERT,0
2004,CARP,STIN,Stenogramma californica,UNDERSTORY ALGAE,0
2004,CARP,STMO,Styela montereyensis,SESSILE INVERT,0.386611165472109
2004,CARP,TALE,Taonia lennebackerae,UNDERSTORY ALGAE,0
2004,CARP,TC,Thalamoporella californica,SESSILE INVERT,0.0740475421875
2004,CARP,TEAU,Tethya aurantium,SESSILE INVERT,0.8175270702152687
2004,CARP,UAB,Bryozoa,SESSILE INVERT,0.0458389546875
2004,CARP,UIH,Hydroidolina,SESSILE INVERT,0.0011493196875
2004,CARP,UM,Arthropoda,SESSILE INVERT,0
2004,CARP,UNAN,Anthozoa,SESSILE INVERT,0.01396952
2004,CARP,URLO,Urticina eques,SESSILE INVERT,0
2004,CARP,URPI,Urticina piscivora,SESSILE INVERT,0
2004,CARP,UT,Chordata,SESSILE INVERT,0.195110684375
2004,CARP,UV,Ulva,UNDERSTORY ALGAE,0.16875
2004,CARP,WASP,Watersipora subatra,SESSILE INVERT,0
2004,GOLB,AB,Abietinaria,SESSILE INVERT,0
2004,GOLB,AL,Astrangia haimei,SESSILE INVERT,0
2004,GOLB,AMZO,Amphiroa beauvoisii,UNDERSTORY ALGAE,0
2004,GOLB,ANSP,Anthopleura,SESSILE INVERT,2.861133719654352
2004,GOLB,AR,Eudistoma psammion,SESSILE INVERT,0
2004,GOLB,ARUD,Discophyton rudyi,SESSILE INVERT,0
2004,GOLB,AS,Aglaophenia,SESSILE INVERT,0
2004,GOLB,ATM,Amphipoda,SESSILE INVERT,0
2004,GOLB,AU,Acrosorium ciliolatum,UNDERSTORY ALGAE,0.875
2004,GOLB,BA,Megabalanus californicus,SESSILE INVERT,0
2004,GOLB,BAEL,Balanophyllia elegans,SESSILE INVERT,0
2004,GOLB,BCAL,Bugulina californica,SESSILE INVERT,0
2004,GOLB,BF,Cryptopleura ruprechtiana,UNDERSTORY ALGAE,2.425
2004,GOLB,BN,Bugula neritina,SESSILE INVERT,0.01208017875
2004,GOLB,BO,Bossiella orbigniana,UNDERSTORY ALGAE,0
2004,GOLB,BOW,Amathia gracilis,SESSILE INVERT,0
2004,GOLB,BR,Rhodophyceae,UNDERSTORY ALGAE,3.1
2004,GOLB,BRA,Rhodophyceae,UNDERSTORY ALGAE,0
2004,GOLB,BRSP,Barentsia,SESSILE INVERT,0
2004,GOLB,CAL,Calliarthron cheilosporioid,UNDERSTORY ALGAE,0
2004,GOLB,CC,Chondracanthus,UNDERSTORY ALGAE,8.45
2004,GOLB,CESP,Cellaria,SESSILE INVERT,0
2004,GOLB,CF,Callophyllis flabellulata,UNDERSTORY ALGAE,0.875
2004,GOLB,CG,Cladophora graminea,UNDERSTORY ALGAE,0
2004,GOLB,CHPR,Chelyosoma productum,SESSILE INVERT,0
2004,GOLB,CILU,Timarete luxuriosa,SESSILE INVERT,0
2004,GOLB,CL,Clavelina,SESSILE INVERT,0
2004,GOLB,CO,Corallina officinalis,UNDERSTORY ALGAE,1.33125
2004,GOLB,COF,Codium fragile,UNDERSTORY ALGAE,0
2004,GOLB,COST,Celleporina robertsoniae,SESSILE INVERT,0
2004,GOLB,CP,Colpomenia,UNDERSTORY ALGAE,0
2004,GOLB,CRGI,Crassadoma gigantea,SESSILE INVERT,0
2004,GOLB,CROC,Crisia occidentalis,SESSILE INVERT,0
2004,GOLB,CRYP,Cryptopleura,UNDERSTORY ALGAE,0
2004,GOLB,CUPI,Cucumaria piperata,SESSILE INVERT,0
2004,GOLB,CUSP,Cucumaria,SESSILE INVERT,0
2004,GOLB,CY,Corynactis californica,SESSILE INVERT,0
2004,GOLB,CYOS,Stephanocystis osmundacea,UNDERSTORY ALGAE,1.7265
2004,GOLB,CZ,Chondracanthus spinosus,UNDERSTORY ALGAE,0
2004,GOLB,DC,Diaperoforma californica,SESSILE INVERT,0.0301492125
2004,GOLB,DIOR,Diopatra ornata,SESSILE INVERT,0.5516818141666665
2004,GOLB,DL,Desmarestia ligulata,UNDERSTORY ALGAE,119.08125000000001
2004,GOLB,DOFE,Dodecaceria fewkesi,SESSILE INVERT,0
2004,GOLB,DP,Dictyota,UNDERSTORY ALGAE,0
2004,GOLB,DU,Dictyopteris undulata,UNDERSTORY ALGAE,0
2004,GOLB,EA,Eisenia arborea,UNDERSTORY ALGAE,0
2004,GOLB,EC,Corallinales,UNDERSTORY ALGAE,0.4125
2004,GOLB,ECB,Bryozoa,SESSILE INVERT,0
2004,GOLB,EGME,Egregia menziesii,UNDERSTORY ALGAE,5.5973749999999995
2004,GOLB,ER,Rhodophyta,UNDERSTORY ALGAE,0
2004,GOLB,ES,Demospongiae,SESSILE INVERT,0.62209134
2004,GOLB,EUCL,Euherdmania claviformis,SESSILE INVERT,0
2004,GOLB,EUPO,Eudistylia polymorpha,SESSILE INVERT,0.300509737678265
2004,GOLB,EUQU,Eupentacta quinquesemita,SESSILE INVERT,0
2004,GOLB,FASP,Gloiocladia,UNDERSTORY ALGAE,0
2004,GOLB,FB,Ectocarpaceae,UNDERSTORY ALGAE,0
2004,GOLB,FG,Chlorophyta,UNDERSTORY ALGAE,0
2004,GOLB,FR,Rhodophyta,UNDERSTORY ALGAE,0
2004,GOLB,FTHR,Ceramiales,UNDERSTORY ALGAE,0
2004,GOLB,GR,Gelidium robustum,UNDERSTORY ALGAE,1.40625
2004,GOLB,GS,Gracilaria,UNDERSTORY ALGAE,2.8125
2004,GOLB,GYSP,Gymnogongrus,UNDERSTORY ALGAE,0
2004,GOLB,HAGL,Halosaccion glandiforme,UNDERSTORY ALGAE,0
2004,GOLB,HC,Acanthancora cyanocrypta,SESSILE INVERT,0
2004,GOLB,HIP,Primavelans mexicana,SESSILE INVERT,0
2004,GOLB,HPAC,Heteropora pacifica,SESSILE INVERT,0
2004,GOLB,IR,Iridaea,UNDERSTORY ALGAE,0
2004,GOLB,LAFA,Laminaria farlowii,UNDERSTORY ALGAE,0
2004,GOLB,LI,Lithothrix,UNDERSTORY ALGAE,0
2004,GOLB,LINU,Lissothuria nutriens,SESSILE INVERT,0
2004,GOLB,LNUT,Leucilla nuttingi,SESSILE INVERT,0
2004,GOLB,LOCH,Leptogorgia chilensis,SESSILE INVERT,0
2004,GOLB,LS,Laurencia,UNDERSTORY ALGAE,0
2004,GOLB,LX,Osmundea spectabilis,UNDERSTORY ALGAE,0
2004,GOLB,MC,Mytilus californianus,SESSILE INVERT,0
2004,GOLB,MISE,Metridium dianthus,SESSILE INVERT,0
2004,GOLB,MT,Jellyella tuberculata,SESSILE INVERT,0
2004,GOLB,MUCA,Muricea californica,SESSILE INVERT,0
2004,GOLB,MUFR,Muricea fruticosa,SESSILE INVERT,0
2004,GOLB,NANDERSON,Nienburgia andersoniana,UNDERSTORY ALGAE,0
2004,GOLB,NEO,Agardhiella subulata,UNDERSTORY ALGAE,0
2004,GOLB,OBSP,Obelia,SESSILE INVERT,0
2004,GOLB,PA,Phragmatopoma californica,SESSILE INVERT,0
2004,GOLB,PAFI,Pachycerianthus fimbriatus,SESSILE INVERT,0
2004,GOLB,PAST,Paracyathus stearnsi,SESSILE INVERT,0
2004,GOLB,PHOR,Phoronida,SESSILE INVERT,0
2004,GOLB,PHSE,Phycodrys setchellii,UNDERSTORY ALGAE,0
2004,GOLB,PHSP,Phyllactis,SESSILE INVERT,0
2004,GOLB,PHTO,Phyllospadix torreyi,UNDERSTORY ALGAE,0
2004,GOLB,PIEL,Pista elongata,SESSILE INVERT,0
2004,GOLB,PL,Prionitis lanceolata,UNDERSTORY ALGAE,0
2004,GOLB,PLAB,Phidolopora labiata,SESSILE INVERT,0
2004,GOLB,PLUM,Plumularia,SESSILE INVERT,0
2004,GOLB,POLA,Polyneura latissima,UNDERSTORY ALGAE,0
2004,GOLB,POPL,Polyclinum planum,SESSILE INVERT,0
2004,GOLB,PRSP,Prionitis linearis,UNDERSTORY ALGAE,0
2004,GOLB,PRUB,Pachythyone rubra,SESSILE INVERT,0
2004,GOLB,PTCA,Pterygophora californica,UNDERSTORY ALGAE,0
2004,GOLB,PYST,Pycnoclavella stanleyi,SESSILE INVERT,0
2004,GOLB,R,Rhodymenia californica,UNDERSTORY ALGAE,0
2004,GOLB,RAT,Rhodophyta,UNDERSTORY ALGAE,0
2004,GOLB,SABW,Sabellidae,SESSILE INVERT,0
2004,GOLB,SAFU,Sarcodiotheca furcata,UNDERSTORY ALGAE,0
2004,GOLB,SAHO,Sargassum horneri,UNDERSTORY ALGAE,0
2004,GOLB,SAMU,Sargassum muticum,UNDERSTORY ALGAE,0
2004,GOLB,SC,Spheciospongia confoederata,SESSILE INVERT,0
2004,GOLB,SCCA,Scinaia confusa,UNDERSTORY ALGAE,0
2004,GOLB,SE,Thylacodes squamigerus,SESSILE INVERT,0
2004,GOLB,SELO,Scytosiphon lomentaria,UNDERSTORY ALGAE,0
2004,GOLB,ST,Salmacina tribranchiata,SESSILE INVERT,0
2004,GOLB,STIN,Stenogramma californica,UNDERSTORY ALGAE,0
2004,GOLB,STMO,Styela montereyensis,SESSILE INVERT,0.626890289978475
2004,GOLB,TALE,Taonia lennebackerae,UNDERSTORY ALGAE,0
2004,GOLB,TC,Thalamoporella californica,SESSILE INVERT,0
2004,GOLB,TEAU,Tethya aurantium,SESSILE INVERT,0
2004,GOLB,UAB,Bryozoa,SESSILE INVERT,0
2004,GOLB,UIH,Hydroidolina,SESSILE INVERT,0
2004,GOLB,UM,Arthropoda,SESSILE INVERT,0
2004,GOLB,UNAN,Anthozoa,SESSILE INVERT,0
2004,GOLB,URLO,Urticina eques,SESSILE INVERT,0
2004,GOLB,URPI,Urticina piscivora,SESSILE INVERT,0
2004,GOLB,UT,Chordata,SESSILE INVERT,0
2004,GOLB,UV,Ulva,UNDERSTORY ALGAE,0.675
2004,GOLB,WASP,Watersipora subatra,SESSILE INVERT,0
2004,IVEE,AB,Abietinaria,SESSILE INVERT,0
2004,IVEE,AL,Astrangia haimei,SESSILE INVERT,0
2004,IVEE,AMZO,Amphiroa beauvoisii,UNDERSTORY ALGAE,0
2004,IVEE,ANSP,Anthopleura,SESSILE INVERT,3.285276018103265
2004,IVEE,AR,Eudistoma psammion,SESSILE INVERT,0.750071715
2004,IVEE,ARUD,Discophyton rudyi,SESSILE INVERT,0
2004,IVEE,AS,Aglaophenia,SESSILE INVERT,0
2004,IVEE,ATM,Amphipoda,SESSILE INVERT,0
2004,IVEE,AU,Acrosorium ciliolatum,UNDERSTORY ALGAE,0
2004,IVEE,BA,Megabalanus californicus,SESSILE INVERT,0
2004,IVEE,BAEL,Balanophyllia elegans,SESSILE INVERT,0
2004,IVEE,BCAL,Bugulina californica,SESSILE INVERT,0
2004,IVEE,BF,Cryptopleura ruprechtiana,UNDERSTORY ALGAE,0
2004,IVEE,BN,Bugula neritina,SESSILE INVERT,0
2004,IVEE,BO,Bossiella orbigniana,UNDERSTORY ALGAE,0
2004,IVEE,BOW,Amathia gracilis,SESSILE INVERT,0
2004,IVEE,BR,Rhodophyceae,UNDERSTORY ALGAE,3.875
2004,IVEE,BRA,Rhodophyceae,UNDERSTORY ALGAE,0
2004,IVEE,BRSP,Barentsia,SESSILE INVERT,0
2004,IVEE,CAL,Calliarthron cheilosporioid,UNDERSTORY ALGAE,0
2004,IVEE,CC,Chondracanthus,UNDERSTORY ALGAE,2.1125
2004,IVEE,CESP,Cellaria,SESSILE INVERT,0
2004,IVEE,CF,Callophyllis flabellulata,UNDERSTORY ALGAE,0
2004,IVEE,CG,Cladophora graminea,UNDERSTORY ALGAE,0
2004,IVEE,CHPR,Chelyosoma productum,SESSILE INVERT,0
2004,IVEE,CILU,Timarete luxuriosa,SESSILE INVERT,0
2004,IVEE,CL,Clavelina,SESSILE INVERT,0
2004,IVEE,CO,Corallina officinalis,UNDERSTORY ALGAE,0
2004,IVEE,COF,Codium fragile,UNDERSTORY ALGAE,0
2004,IVEE,COST,Celleporina robertsoniae,SESSILE INVERT,0
2004,IVEE,CP,Colpomenia,UNDERSTORY ALGAE,0
2004,IVEE,CRGI,Crassadoma gigantea,SESSILE INVERT,0
2004,IVEE,CROC,Crisia occidentalis,SESSILE INVERT,0
2004,IVEE,CRYP,Cryptopleura,UNDERSTORY ALGAE,0
2004,IVEE,CUPI,Cucumaria piperata,SESSILE INVERT,0
